sample_index,time_s,wall_time,ros_time,q_shoulder_pan_joint,q_shoulder_lift_joint,q_elbow_joint,q_wrist_1_joint,q_wrist_2_joint,q_wrist_3_joint,dq_msg_shoulder_pan_joint,dq_msg_shoulder_lift_joint,dq_msg_elbow_joint,dq_msg_wrist_1_joint,dq_msg_wrist_2_joint,dq_msg_wrist_3_joint,dq_fd_shoulder_pan_joint,dq_fd_shoulder_lift_joint,dq_fd_elbow_joint,dq_fd_wrist_1_joint,dq_fd_wrist_2_joint,dq_fd_wrist_3_joint,ddq_fd_shoulder_pan_joint,ddq_fd_shoulder_lift_joint,ddq_fd_elbow_joint,ddq_fd_wrist_1_joint,ddq_fd_wrist_2_joint,ddq_fd_wrist_3_joint,jerk_fd_shoulder_pan_joint,jerk_fd_shoulder_lift_joint,jerk_fd_elbow_joint,jerk_fd_wrist_1_joint,jerk_fd_wrist_2_joint,jerk_fd_wrist_3_joint
212,2.12,1782105358.6756387,3.35,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.570020941849277,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365483673431,-0.003196412429343611,0.029020008612824992,-0.02094184917572215,0.0026610825429905227,0.00036342155787618064,4.336808689942018e-19,0.0,-7.105427357601002e-15,-8.526512829121202e-14,9.947598300641403e-14,-4.440892776126984e-14,-3.851859888774472e-30,-4.263256414560598e-12,6.310887241768094e-26,-6.394884621840486e-12,-7.105427357601564e-12,-2.2204460492502125e-12,0.0,-2.1316282072802967e-10,-1.0658141036401483e-10,6.039613253960841e-10,-6.039613253960841e-10,4.440892098500618e-10
213,2.13,1782105358.6858993,3.36,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492805,-1.5699973389176853,1.0829615186835895e-06,-0.0008141365484461031,-0.0031964124292920464,0.02902000861287437,-0.020941849176832075,0.0026610825428354246,0.0003634215577184145,-4.336808689942018e-19,-4.263256414560601e-14,7.105427357601002e-15,-5.684341886080802e-14,-9.947598300641403e-14,-4.4408914208742684e-14,-3.851859888774472e-30,-1.893266172530425e-25,6.310887241768094e-26,9.237055564881012e-12,-7.105427357601564e-12,6.661338147750637e-12,0.0,3.197442310920445e-10,0.0,4.263256414560593e-10,8.171241461241138e-10,3.3306690738754634e-10
214,2.14,1782105358.6961608,3.37,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492779,-1.5699973389176871,1.082961519571768e-06,-0.0008141365483876916,-0.0031964124294408904,0.029020008613003034,-0.02094184917610136,0.0026610825427059023,0.00036342155792529803,4.336808689942018e-19,0.0,-7.105427357601002e-15,9.947598300641403e-14,-4.263256414560601e-14,8.881783519374895e-14,-3.851859888774472e-30,2.131628207280204e-12,6.310887241768094e-26,2.1316282072796988e-12,9.237055564881451e-12,4.440892098500227e-12,0.0,-1.4693679385278594e-39,0.0,-6.75015598972094e-10,6.039613253960841e-10,-5.551115123125772e-10
215,2.15,1782105358.7058015,3.38,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484266354,-0.0031964124293144833,0.029020008612779424,-0.02094184917577737,0.0026610825432238977,0.0003634215578611289,-4.336808689942018e-19,0.0,7.105427357601002e-15,-1.4210854715202004e-14,8.526512829121202e-14,4.440892776126984e-14,-3.851859888774472e-30,0.0,6.310887241768094e-26,-4.263256414560913e-12,4.973799150321044e-12,-4.440892098500622e-12,-1.1102230246251545e-10,-1.0658141036401483e-10,1.0658141036401483e-10,-3.1974423109204446e-10,-9.237055564881285e-10,-5.551115123125772e-10
216,2.16,1782105358.715685,3.39,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492779,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365484734022,-0.003196412429341615,0.02902000861276958,-0.020941849176031122,0.0026610825425221543,0.0003634215577969185,4.336808689942018e-19,0.0,-7.105427357601002e-15,1.4210854715202004e-14,5.684341886080802e-14,-6.776263578034403e-21,-2.2204460492504096e-12,0.0,2.1316282072804565e-12,-4.263256414560913e-12,-9.237055564881577e-12,-6.661338147751031e-12,-1.7632415262334313e-38,0.0,1.243449787580173e-10,7.105427357600989e-11,-6.039613253960841e-10,2.220446049250309e-10
217,2.17,1782105358.725641,3.4,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365483992205,-0.0031964124294012962,0.02902000861293712,-0.020941849176204903,0.0026610825429036426,0.0003634215577962155,-4.4409354665875256e-14,0.0,4.973799150320701e-14,-9.947598300641403e-14,-9.947598300641403e-14,-8.881783519374895e-14,-1.9721907816514173e-25,0.0,2.4868995751604904e-12,-2.8421709430407768e-12,-7.105427357601374e-12,-3.9443039242519514e-25,3.3306690738754634e-10,-1.0658141036401485e-10,-3.3750779948604697e-10,6.750155989720939e-10,7.105427357600988e-10,6.661338147750927e-10
218,2.18,1782105358.7355874,3.41,-6.207198938223968e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492796,-1.5699973389176871,1.0829615186835895e-06,-0.0008141365484264305,-0.0031964124293884116,0.029020008612868083,-0.020941849175559777,0.0026610825423972074,0.0003634215575998769,4.336808689942018e-19,0.0,4.263256414560601e-14,-4.263256414560601e-14,-8.526512829121202e-14,-6.776263578034403e-21,4.440892098500622e-12,-2.1316282072803935e-12,-4.618527782440821e-12,9.237055564881451e-12,4.973799150320855e-12,6.661338147750834e-12,3.5264830524668625e-38,1.4693679385278594e-39,-2.3092638912203215e-10,4.973799150320692e-10,8.171241461241138e-10,5.877471754111438e-38
219,2.19,1782105358.7457492,3.42,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492796,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484547191,-0.003196412429410145,0.029020008612970636,-0.020941849176533918,0.002661082542699713,0.0003634215577751586,4.440848730413727e-14,-4.263256414560601e-14,-4.263256414560601e-14,8.526512829121202e-14,0.0,4.440892776126984e-14,1.9721137444536418e-25,-1.893266172530425e-25,-2.131628207280583e-12,7.1054273576012474e-12,9.237055564881264e-12,1.9721528649056371e-25,-3.3306690738754634e-10,3.1974423109204457e-10,4.618527782440643e-10,-8.171241461241138e-10,-1.4210854715201983e-10,-2.220446049250309e-10
220,2.2,1782105358.7557838,3.43,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492779,-1.5699973389176871,1.082961519571768e-06,-0.000814136548427202,-0.003196412429414153,0.029020008612874862,-0.020941849176317102,0.002661082542336126,0.00036342155777608796,4.336808689942018e-19,0.0,0.0,9.947598300641403e-14,9.947598300641403e-14,-6.776263578034403e-21,-2.2204460492502125e-12,4.263256414560598e-12,4.6185277824406625e-12,-7.105427357601374e-12,2.1316282072799516e-12,2.2204460492506067e-12,-1.1102230246251545e-10,-1.0658141036401482e-10,-1.7763568394002466e-11,-6.750155989720939e-10,-6.75015598972094e-10,1.7632415262334313e-38
221,2.21,1782105358.765727,3.44,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492779,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365484559169,-0.0031964124293969508,0.029020008613009386,-0.020941849176312047,0.002661082542460131,0.000363421557873641,-4.336808689942018e-19,4.263256414560601e-14,4.973799150320701e-14,-5.684341886080802e-14,4.263256414560601e-14,8.88178487462761e-14,-2.2204460492502125e-12,-2.1316282072800146e-12,-2.486899575160017e-12,-6.3948846218413056e-12,-4.263256414560661e-12,3.9443051279581666e-25,-1.2924697071141057e-26,-2.1316282072802967e-10,-4.6185277824406424e-10,5.684341886080791e-10,-3.1974423109204457e-10,-3.3306690738754634e-10
222,2.22,1782105358.7757785,3.45,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.0829615213481247e-06,-0.000814136548452969,-0.0031964124293400523,0.029020008612751044,-0.020941849175998055,0.002661082542612477,0.00036342155773462287,-4.440848730413727e-14,-4.263256414560601e-14,-4.973799150320701e-14,-2.842170943040401e-14,1.4210854715202004e-14,-6.776263578034403e-21,-2.2204460492502125e-12,3.7885518289782225e-25,-4.6185277824404105e-12,4.26325641456066e-12,-4.263256414560661e-12,-4.440892098500425e-12,3.3306690738754634e-10,3.197442310920445e-10,2.3092638912203215e-10,4.263256414560593e-10,7.105427357600992e-11,-3.3306690738754634e-10
223,2.23,1782105358.7856977,3.46,-6.207198938223968e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492788,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365484441173,-0.00319641242930638,0.029020008612772482,-0.020941849176055575,0.0026610825430586054,0.00036342155786258995,-4.4409354665875256e-14,4.263256414560601e-14,-4.263256414560601e-14,2.842170943040401e-14,-4.263256414560601e-14,6.776263578034403e-21,4.440892098500425e-12,4.263256414560787e-12,2.1316282072802355e-12,2.1316282072804565e-12,-2.8421709430405243e-12,-6.661338147750637e-12,3.3306690738754634e-10,-1.0097419586861277e-26,4.618527782440643e-10,-3.1974423109204446e-10,4.263256414560594e-10,0.0
224,2.24,1782105358.795972,3.47,-6.207198938223968e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492779,-1.5699973389176871,1.0829615213481247e-06,-0.0008141365484770794,-0.003196412429449477,0.02902000861303761,-0.020941849176855234,0.0026610825429710687,0.0003634215577906293,4.4409354665875256e-14,4.263256414560601e-14,-7.105427357601002e-15,1.4210854715202004e-14,-4.263256414560601e-14,-1.3322676973128236e-13,4.440892098500425e-12,0.0,4.618527782440695e-12,-2.13162820728033e-12,4.263256414560787e-12,-4.440892098500228e-12,-4.440892098500618e-10,-2.131628207280297e-10,-1.0658141036401483e-10,-1.0658141036401483e-10,2.4868995751603465e-10,8.881784197001236e-10
225,2.25,1782105358.805813,3.48,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.082961517795411e-06,-0.0008141365484115652,-0.003196412429267517,0.029020008612769363,-0.02094184917590236,0.0026610825423935194,0.00036342155775576654,4.440848730413727e-14,4.263256414560601e-14,4.973799150320701e-14,-1.4210854715202004e-14,4.263256414560601e-14,-8.881783519374895e-14,-4.440892098500425e-12,0.0,2.524354896707238e-25,-1.262177448353619e-25,2.131628207280583e-12,1.110223024625126e-11,-3.3306582318537386e-10,-3.197442310920445e-10,-3.5527136788004947e-10,3.552713678800493e-11,-4.263256414560594e-10,6.661337978344337e-10
226,2.2600000000000002,1782105358.8156493,3.49,-6.20719893813515e-05,-1.5700031964905532,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.082961519571768e-06,-0.0008141365484398889,-0.003196412429340039,0.02902000861295673,-0.0209418491767639,0.002661082542919839,0.0003634215578273521,-4.440848730413727e-14,4.263256414560601e-14,-7.105427357601002e-15,1.4210854715202004e-14,0.0,8.881783519374895e-14,-2.2204243652065657e-12,-6.39488462184118e-12,-2.4868995751602065e-12,-1.4210854715203886e-12,-4.263256414560598e-12,8.881783858187671e-12,4.440870414457218e-10,-2.1316282072801545e-10,1.4210854715202766e-10,-2.8421709430404586e-10,-2.1316282072802732e-10,-6.661337808937822e-10
227,2.27,1782105358.8259735,3.5,-6.207198938223968e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.082961519571768e-06,-0.0008141365484215268,-0.0031964124293736235,0.029020008612879566,-0.020941849176149746,0.002661082543100709,0.0003634215577489972,0.0,-8.526512829121202e-14,0.0,-4.263256414560601e-14,-4.263256414560601e-14,8.881784197001252e-14,4.440848730413821e-12,-4.2632564145606916e-12,2.8421709430404613e-12,-5.684341886080923e-12,-2.1316282072803458e-12,-2.2204453716240025e-12,1.1102121826034052e-10,5.329070518201003e-10,1.2434497875802402e-10,1.776356839400208e-10,4.263256414560594e-10,-9.992007052219679e-10
228,2.28,1782105358.8356376,3.51,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.0829615213481247e-06,-0.0008141365484479692,-0.0031964124294664954,0.029020008613155592,-0.02094184917679666,0.0026610825426242315,0.00036342155781096544,4.440848730413727e-14,-4.263256414560601e-14,4.973799150320701e-14,-9.947598300641403e-14,-4.263256414560601e-14,4.440892776126984e-14,1.972133003753082e-25,4.263256414560598e-12,2.208810534618829e-25,2.1316282072799516e-12,4.263256414560408e-12,-1.1102230246251258e-11,-3.330625705788638e-10,2.1316282072806278e-10,-2.664535259100383e-10,8.881784197001118e-10,3.1974423109205635e-10,-2.2204467268768648e-10
229,2.29,1782105358.8457294,3.52,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492805,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484356549,-0.0031964124294353797,0.02902000861301594,-0.020941849176498602,0.002661082542718945,0.0003634215577872635,0.0,0.0,0.0,0.0,4.263256414560601e-14,-1.3322676295501878e-13,-2.2204026811633624e-12,0.0,-2.4868995751602933e-12,1.2079226507921425e-11,4.2632564145605026e-12,-6.6613388253771436e-12,-9.860761315262402e-24,-2.1316282072801553e-10,-1.104405267309389e-23,-1.0658141036402667e-10,-4.2632564145605e-10,1.1102230246251299e-09
230,2.3000000000000003,1782105358.855776,3.5300000000000002,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.0829615186835895e-06,-0.0008141365484101598,-0.003196412429363795,0.0290200086129117,-0.02094184917644379,0.0026610825426792517,0.0003634215578883367,4.336808689942018e-19,-4.263256414560601e-14,0.0,1.4210854715202004e-13,4.263256414560601e-14,-8.88178487462761e-14,-1.9259299443872323e-30,1.893266172530425e-25,0.0,-6.310887241768083e-25,-4.263256414560787e-12,1.110223024625185e-11,-4.336808704727871e-15,3.1974423109206576e-10,1.2434497875800903e-10,-1.1013412404281462e-09,-4.263256414560404e-10,7.77156185000202e-10
231,2.31,1782105358.8661041,3.54,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.0829615186835895e-06,-0.0008141365483832789,-0.003196412429421245,0.02902000861305113,-0.020941849175816846,0.0026610825422963853,0.00036342155764788366,0.0,0.0,0.0,0.0,-4.263256414560601e-14,8.881784197001252e-14,-2.2204894173372598e-12,6.394884621841037e-12,0.0,-9.947598300641616e-12,-4.2632564145606916e-12,8.881784874627799e-12,-9.86076131526284e-24,9.466330862652327e-24,0.0,1.065814103640314e-10,3.1974423109205635e-10,-7.771561172376303e-10
232,2.32,1782105358.8763943,3.55,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484560045,-0.0031964124293391576,0.029020008612899037,-0.02094184917608628,0.0026610825426679084,0.0003634215577618064,-4.4409354665875256e-14,8.526512829121202e-14,0.0,-5.684341886080802e-14,-4.263256414560601e-14,8.88178487462761e-14,-1.9721715223519697e-25,3.78653234506085e-25,0.0,2.1316282072799516e-12,2.131628207280204e-12,-4.440892098500425e-12,3.330712441962289e-10,-7.460698725480967e-10,0.0,6.750155989721249e-10,4.263256414560688e-10,-8.88178487462779e-10
233,2.33,1782105358.886261,3.56,-6.207198938223968e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484056239,-0.0031964124294329137,0.02902000861305222,-0.02094184917607258,0.002661082542408431,0.0003634215578060696,0.0,0.0,0.0,4.263256414560601e-14,0.0,0.0,4.440935466587423e-12,-8.526512829121005e-12,0.0,3.5527136788004193e-12,4.2632564145605026e-12,-8.881784874627405e-12,0.0,0.0,0.0,-3.1974423109202327e-10,-1.0658141036401721e-10,3.330669073875538e-10
234,2.3400000000000003,1782105358.89659,3.5700000000000003,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492779,-1.5699973389176871,1.0829615204599463e-06,-0.000814136548429682,-0.003196412429418605,0.0290200086129152,-0.020941849175952734,0.002661082542701012,0.00036342155767531137,4.4409354665875256e-14,-8.526512829121202e-14,0.0,1.4210854715202004e-14,4.263256414560601e-14,-8.88178487462761e-14,-1.9721715223519697e-25,3.78653234506085e-25,0.0,-4.263256414560661e-12,-1.893266172530425e-25,2.2204460492508042e-12,-4.4409354665875173e-10,7.460698725480967e-10,0.0,-2.486899575160086e-10,-2.1316282072801548e-10,7.771561850002267e-10
235,2.35,1782105358.9063594,3.58,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.0829615186835895e-06,-0.0008141365484101155,-0.003196412429417605,0.02902000861281,-0.02094184917498996,0.002661082542267622,0.0003634215578392987,0.0,0.0,0.0,-4.263256414560601e-14,0.0,4.440892098500626e-14,-4.44093546658762e-12,6.394884621841037e-12,0.0,-1.4210854715202307e-12,0.0,6.661338825377439e-12,1.0842021724854784e-15,1.0658141036400301e-10,0.0,3.5527136788006054e-10,1.065814103640314e-10,-4.440892267907405e-10
236,2.36,1782105358.9162757,3.59,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.0829615213481247e-06,-0.0008141365484943111,-0.003196412429341612,0.029020008612742162,-0.020941849175515122,0.0026610825426830577,0.00036342155754681736,-4.4409354665875256e-14,4.263256414560601e-14,0.0,-1.4210854715202004e-14,4.263256414560601e-14,4.440892776126984e-14,2.1684043252491953e-17,2.1316282072803935e-12,0.0,2.8421709430403983e-12,2.1316282072803935e-12,-6.661338486563816e-12,4.440913782544117e-10,-4.263256414560712e-10,0.0,-3.5527136787993894e-11,-1.4210854715201032e-10,-4.440892437314019e-10
237,2.37,1782105358.9376624,3.6,-6.207198938223968e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176853,1.082961519571768e-06,-0.0008141365484185524,-0.0031964124294294616,0.029020008613006375,-0.020941849176283077,0.0026610825425358474,0.00036342155767645325,4.336808689942018e-19,4.263256414560601e-14,0.0,1.4210854715202004e-14,4.263256414560601e-14,-8.88178487462761e-14,4.440892098500622e-12,-2.1316282072803935e-12,0.0,-2.1316282072805195e-12,-2.8421709430405243e-12,-2.220446049249818e-12,-1.1102338666468795e-10,-2.131628207280297e-10,0.0,-3.9079850466805443e-10,-4.2632564145605934e-10,5.551115292532362e-10
238,2.38,1782105358.9477603,3.61,-6.20719893813515e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.082961519571768e-06,-0.0008141365485161484,-0.0031964124293281044,0.02902000861281649,-0.02094184917669788,0.0026610825423973323,0.0003634215577101815,4.440848730413727e-14,0.0,0.0,-5.684341886080802e-14,-1.4210854715202004e-14,6.776263578034403e-21,-2.2204460492500154e-12,-2.1316282072803935e-12,0.0,-4.973799150320792e-12,-6.3948846218408645e-12,4.440892098500819e-12,-3.3306690738754634e-10,2.131628207280297e-10,-1.0658141036401485e-10,4.618527782440643e-10,-7.105427357600992e-11,2.220446049250309e-10
239,2.39,1782105358.9586356,3.62,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492796,-1.5699973389176853,1.082961519571768e-06,-0.00081413654843127,-0.0031964124292569057,0.029020008612809945,-0.020941849176875204,0.0026610825425243817,0.0003634215577891743,-4.440848730413727e-14,0.0,0.0,-8.526512829121202e-14,-8.526512829121202e-14,-6.776263578034403e-21,-2.2204460492500154e-12,2.1316282072803935e-12,-2.1316282072803935e-12,7.105427357601437e-12,-4.263256414560471e-12,2.2204460492504096e-12,3.3306690738754634e-10,2.5849394142282115e-26,-1.2434497875801733e-10,4.618527782440643e-10,6.39488462184089e-10,-2.220446049250309e-10
240,2.4,1782105358.9682007,3.63,-6.207198938223968e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492805,-1.569997338917688,1.082961519571768e-06,-0.0008141365483442582,-0.003196412429298562,0.02902000861295952,-0.020941849176601014,0.0026610825421915186,0.0003634215579042194,-4.336808689942018e-19,4.263256414560601e-14,-4.263256414560601e-14,8.526512829121202e-14,-9.947598300641403e-14,4.440892776126984e-14,4.440892098500622e-12,-2.1316282072800146e-12,-2.4868995751604274e-12,4.263256414561166e-12,6.3948846218405495e-12,1.9721528649056371e-25,1.2924697071141057e-26,-4.263256414560594e-10,3.3750779948604697e-10,-8.171241461241138e-10,4.618527782440643e-10,-2.220446049250309e-10
